Cases,Label
5510168,1
1374524,0
3537118,0
3766176,0
4969267,0
1365908,0
5182867,0
4987882,0
2758513,0
4292309,0
5431009,0
1511243,0
2694848,0
4905361,0
4968771,0
4177459,1
5060859,0
3419457,0
4574524,0
4703953,0
2655100,0
5205698,0
3006335,0
5299808,1
2536481,0
1640465,0
1932477,0
5766441,0
1312585,0
1351538,0
1607817,0
5214737,0
2562845,0
1496953,0
1582955,0
1524528,0
5563711,0
3500094,0
4612490,1
2501233,0
6018379,0
2214097,0
3000676,0
1867664,0
3722595,0
2149759,0
3001557,0
1837195,0
5862249,0
1346543,0
4590783,0
4375193,0
4106441,1
3386759,0
4024147,0
2595987,0
2666155,1
4605342,0
1038654,0
3311590,0
2830644,0
1773356,0
2202746,1
5504913,0
5503755,0
5997752,1
4624350,0
1851221,1
5803781,0
3148179,0
4492046,0
3116758,0
2511202,0
4147894,0
5527714,1
4578015,1
1005816,0
2651072,0
3409330,0
4618895,0
5215695,0
2927425,0
3255106,0
5752102,0
1634405,1
4449529,0
1587585,0
4677397,0
3586969,0
4623445,0
2481714,0
4344594,0
2176169,0
1228682,0
1047889,0
4259454,0
1505447,0
4263295,0
2024052,0
2154515,1
5875440,0
5431275,0
1497704,0
3219818,0
5159276,0
2202312,0
5204065,0
4663394,0
2567094,0
2047845,0
1690773,1
2495531,0
5444822,0
4686287,0
3832802,1
5074253,0
3359119,1
4907594,0
5960517,0
2136023,0
4147792,0
5465537,1
4336670,0
4450470,0
5309887,0
1248433,0
2276345,0
4226445,1
4947689,0
2783461,0
1767276,0
5236516,0
1572877,0
2715917,0
5343658,0
5320064,0
1624248,0
5551044,0
3754458,0
3002990,0
4574460,0
4714458,0
2274155,0
4650052,0
5743361,0
4485105,0
5072119,0
2546949,1
4064460,0
4224737,0
4612094,1
4622883,0
5842673,0
5982510,0
1881979,0
1120655,0
5087484,0
1821011,0
4014136,0
4682520,0
3331127,0
4761787,1
5313878,0
5233107,0
4464788,0
3319873,0
4649520,0
5262499,0
2288103,0
5607285,1
1963867,0
1989587,0
3351435,0
3369436,0
5622865,0
6006414,0
1825806,0
2350574,0
4996433,0
3775316,0
2918012,0
1455662,0
5862900,0
1334641,0
3959141,0
5222466,0
2009314,0
2104276,0
1017114,0
2809480,0
1272085,0
5476422,0
2635102,0
5234150,1
5598598,0
2516790,1
4672595,0
3454288,0
3719893,0
5033658,0
2664859,0
5545126,0
4247206,1
2538016,0
4364081,1
2635607,0
2443781,0
5365650,0
5898719,0
3899636,0
5376281,0
1759758,1
3483328,0
2260958,0
6021613,0
3581123,0
5292645,0
1945356,0
1133797,0
3816276,0
1422799,0
4210650,0
4232560,0
1971313,0
3381056,0
2712885,1
3432947,1
4874475,0
1514890,0
5485328,0
4243084,0
4235435,0
5044280,0
5054722,0
2388053,0
1342553,0
2813361,0
3307599,0
2134292,1
1291848,0
3488807,0
5642736,0
3173056,0
2066871,0
2649921,0
5285537,1
2904572,0
5578523,0
5320616,1
3440832,0
5773874,0
3523585,0
1199678,0
4499590,0
2100455,0
2682484,0
3087325,0
5633162,0
5264545,0
4865724,1
5441762,0
3829048,0
2947842,0
3214437,0
3272342,0
2573316,0
4364340,0
4356734,0
1268573,0
2330093,0
2175336,0
2051761,0
3023158,0
3837826,0
3862996,1
1258083,0
5909604,0
4099389,0
4570610,1
5365249,0
3784032,0
4823394,0
1469093,0
1657052,0
1887791,1
1501816,0
5156031,0
4540480,0
4346586,0
2267047,0
5811256,0
5966929,1
4733517,0
3947269,0
4228670,0
3800472,0
2622258,0
1944107,0
3860716,0
5831325,1
5574118,0
2692648,0
3034619,0
3536068,0
1080857,0
2585980,0
1611842,0
4250472,0
5908775,0
5494865,0
3388981,0
3796732,0
3894376,0
1888910,0
4540136,0
4953347,0
5939634,0
2188555,0
2144260,0
2440515,1
2030422,1
3777490,0
2227112,0
2190168,0
5389100,0
2451992,0
2202943,0
3348800,0
4515825,0
1302550,0
3016637,0
5941827,0
4951793,0
3627128,0
1364968,0
1071336,0
5399990,0
4544790,0
1579009,0
5265837,0
2899464,0
5827079,0
4586399,0
1578587,0
5320240,0
1285250,1
4268026,0
1322023,0
3438801,0
1547037,1
1915125,0
1870755,0
5713006,0
4230845,0
4109859,0
1073021,1
4573834,0
3487478,0
3837287,0
5031855,0
3108801,0
1459596,0
1179118,0
4293076,0
3290386,0
4152710,0
1210264,0
3832532,0
4820274,0
1718765,0
2459182,0
5315827,0
5376700,0
2551487,0
5394496,0
4815527,0
5732319,0
1847618,0
1855337,0
3656630,0
3820408,0
3542658,0
1721030,0
2040486,0
2620604,0
5994478,0
1336307,0
1093313,0
5725591,0
5715680,0
3350172,0
2971975,0
6025096,0
1145929,0
3786120,0
3143839,1
3261544,0
4107174,0
3915409,0
1490743,0
5287336,0
2903337,0
1040902,0
2237601,0
3832311,0
4247936,0
5309738,0
2329634,0
1967457,0
3633578,0
3577238,0
2082672,0
5433035,0
1005298,0
3146477,0
3657036,0
2767775,0
4238085,0
2336673,0
3937472,0
1112318,0
2207716,0
5354922,0
2171245,0
1088185,0
5551017,0
2521194,0
3931784,0
5435497,0
5378588,1
5089610,0
3699455,0
3892804,0
1788607,0
4020148,0
4763385,0
2960674,0
4597364,0
2749588,0
5030414,1
2947732,1
1398205,0
4474957,0
4744865,0
4453947,0
3048576,0
4567251,0
4938883,0
5613095,1
4970627,1
5175675,0
2804182,0
2006002,0
4005694,0
1376169,0
5669922,1
5772743,0
1535204,1
3846373,0
3378503,1
2270260,1
5897480,0
3055111,0
4216365,0
1497974,0
4981798,0
1272770,0
1993685,0
2176014,0
1576424,0
3651807,0
4762513,0
4256427,0
2501804,0
3267142,1
5434925,0
4936573,0
3461709,0
5537334,0
3142321,0
4632177,0
5693516,0
2791750,0
1363257,0
3356838,0
5229448,1
2815985,0
5577868,0
2289874,0
1630189,0
4233267,1
2513721,0
5051259,0
3560311,0
4303712,0
5711770,1
4795297,0
3766057,0
1205996,0
2868350,0
1344133,0
3493593,0
2459359,0
2701459,0
4807020,0
1781641,0
2011996,0
3319325,0
4244421,1
3541816,0
3791924,0
3692914,0
4343039,0
4628906,0
2060056,0
4338126,0
3558081,0
2677572,0
4533700,0
4357180,0
3842703,0
4007165,0
4070039,0
5663400,0
5083889,0
4692596,1
2578695,0
2798457,0
2121550,0
5639486,0
3836510,0
4204807,1
5833328,0
3408922,0
5199265,0
1056169,0
3742332,0
2923649,0
5140443,0
3906629,1
3755065,0
1433098,0
5121948,0
2406096,0
4321755,0
1441232,0
4183331,0
5441221,0
4609801,0
3137495,0
1626996,0
1181811,0
3267857,0
1993014,0
1590584,0
4843583,0
1595618,0
5174496,0
2006812,0
3425450,1
4763141,0
5901898,0
2815276,0
2902779,0
1903776,0
5204110,0
1123915,0
2824180,0
4233520,0
3561361,0
5283500,0
3220000,0
2386892,0
1969482,0
5067935,0
1884134,0
1228961,0
3259884,0
6011062,0
2745487,0
5071466,0
3228325,0
3386012,0
2854559,0
3435565,0
1047713,1
5021661,0
5959857,0
2443982,1
5514367,0
1075869,0
3692844,0
3220315,0
2943506,0
1184285,0
1561012,1
3825561,1
1002018,0
4097178,0
3365996,1
3569029,0
1069388,0
3242906,1
3294978,0
2331371,0
1093911,0
3556899,0
5884260,0
5188598,0
3899281,1
2498986,0
1612251,0
5196707,0
5770676,0
4190875,0
4599118,0
4468487,0
1325071,0
3379949,0
1557925,0
3234714,0
5104068,0
2327368,0
3800909,0
5603136,1
2015372,0
2907200,0
3523966,0
4175686,0
2391774,0
1575344,0
1979631,0
1859640,0
3358464,0
5227476,0
5072616,0
2074466,0
3899131,0
2009927,0
4477369,1
3683536,0
4284336,0
5315110,1
6024718,0
5037586,0
4049069,0
3842676,0
3293904,1
3960283,0
1446999,0
4006154,0
4040007,1
5918540,0
4827123,0
1611157,0
6025023,0
5690032,1
2137826,0
1594720,0
5633471,1
2988343,0
5036401,0
2932562,1
1264213,0
5729384,0
2049351,0
2968692,0
4688281,0
4895509,0
3090292,0
3066181,0
5024407,0
3724648,0
5393324,0
4750966,1
3617272,0
5686424,0
3710842,0
1266867,0
3095055,1
1927942,0
5135663,0
1668851,0
1631202,0
2033122,0
3835614,0
4492304,0
1170377,0
3342281,0
2692207,0
4052309,0
5422493,0
1355565,0
2431378,0
2061188,0
3186712,0
4860812,0
3457701,0
4035412,0
3557649,0
5795857,0
2668358,0
5536789,0
2525753,0
1663906,1
2308484,0
3040157,0
3743971,0
4191566,0
3159798,0
5464089,0
1964503,1
2772078,0
4338519,0
5384648,0
4332677,0
4635826,0
1944695,0
4250925,0
5906906,0
4952230,0
4455650,0
5960237,0
3162809,0
3472533,0
4365123,0
4524489,1
4275548,0
5227124,0
1477670,0
5088526,0
5338728,0
1070057,0
3650622,0
5778223,1
3366056,0
5589721,0
5605150,0
1900565,0
4836400,1
5230481,0
2830719,0
1151438,0
4483536,0
4492331,0
3165846,0
2283875,0
3814530,0
4930528,0
1066472,0
5569890,0
3916928,0
1767201,0
5198992,0
1595777,0
4722876,0
5491887,0
3057290,0
4012556,0
4807229,0
1465633,0
4857288,0
3437191,0
2925416,0
2021542,0
4364516,0
1817866,0
4239275,0
2028468,0
4723554,0
1735045,0
5577873,1
3153960,0
1403377,0
5641039,0
4671355,0
1224191,0
3268166,0
5721182,0
5204309,0
2208613,0
4846988,0
3757742,0
1329867,0
4904685,0
4064268,1
4749752,0
1022669,0
2345337,0
5276130,0
2166611,0
2875079,0
3588144,0
4023503,0
5170156,0
5836607,1
1525073,0
4495824,0
4778127,0
2680976,0
3583038,0
4000690,0
5949961,0
2886879,0
2882621,0
3280860,0
4303497,0
2929782,0
2946051,1
4286361,0
1097580,0
5248434,0
1376356,0
3782732,1
2818188,1
5934047,0
2311050,0
1957767,0
3741097,0
4629435,0
2257522,0
1180683,0
1195554,0
4341005,0
4288132,0
5922507,0
1084878,0
5708565,0
2285307,0
3634203,0
4445326,0
3710594,0
5494018,0
5892255,0
1031987,0
5080565,0
1757133,0
5749620,0
3953242,0
5371716,0
3219197,0
4471536,1
5545606,0
2632551,0
4218600,0
1139217,0
1090560,0
5066710,1
4769726,0
2665630,0
1462309,0
3372053,0
4656065,0
5490691,0
2157708,0
4785774,0
5986948,0
1329617,0
5048767,0
5990598,0
3410165,0
4978703,0
2691932,0
1505953,1
2630536,0
5960990,0
4606840,0
4085179,0
2537619,0
5656200,0
1653130,0
1375391,0
6005625,0
5617969,0
1437346,0
2328989,0
1467745,0
3451693,1
4356482,1
4432048,0
4579046,1
5427842,0
5891788,0
4229362,0
1995423,0
1413722,0
3306891,0
3467613,0
1308625,0
3918816,0
3663680,0
3206254,1
3746788,0
6010812,0
5900077,0
1678173,0
5710779,0
4048016,0
3521405,0
1055240,0
1296065,0
2451396,0
1466354,0
1877291,0
1998415,0
1771892,0
4174413,1
3509071,1
1298446,0
4827929,0
4900876,1
5187924,0
3261356,1
5823190,0
3800161,1
2249021,0
3063800,0
1326454,0
5252806,0
1396204,0
1347221,0
2304825,0
5645817,0
2436188,0
3036165,0
1377431,0
2482385,0
4999894,0
3675564,0
1962436,0
3291022,0
5484358,0
1339184,0
2809383,0
4638343,0
5516967,0
3870655,0
5588373,1
5793635,1
3787231,1
1448088,1
3875296,1
3829416,0
3842667,0
3622498,0
3234913,0
4021653,0
2435042,0
4808977,0
3592696,0
1902039,0
5387241,0
3752411,0
2818867,0
2019920,0
3909055,0
2074573,0
3172961,0
5917356,0
1676539,0
2238612,0
3449274,0
3861068,0
3530813,0
4695856,0
3362078,0
3117073,0
4058493,0
3248484,0
1976713,0
3618303,0
2697432,0
1714288,0
5726122,0
2350759,0
5042471,1
2163458,0
3681160,0
1989322,0
2217096,0
5372194,0
3255600,0
2699804,1
1583595,0
5866021,0
1082000,0
6018817,0
5866637,0
1765895,0
5825069,0
5087386,1
4844232,1
1203008,0
1294230,0
5517398,0
4271881,0
5825719,0
5078251,1
2161938,0
2159193,0
1878525,0
2903416,1
1521055,0
2766193,0
2367458,1
5060378,0
3362530,0
5821740,0
1658615,0
3787285,0
1817444,0
4403596,0
2919168,0
2880844,0
5857876,0
4046094,0
2247706,0
3691747,0
3809879,1
1960080,0
5183546,0
1344402,0
3131258,0
4877979,0
3091740,0
4549348,0
1061019,0
4601351,0
4083208,0
1960874,0
1407897,0
1846275,0
5304125,1
4272454,0
1645792,0
3134221,0
2526098,0
2297654,0
2515365,0
3527878,0
3698658,0
1705135,0
3032521,0
3465070,0
2564638,0
4676628,1
1036905,0
2147487,0
1001157,0
1550110,1
3868744,0
1850751,0
4280933,0
2913414,0
4014286,0
3008928,0
3561599,0
2538671,1
1511997,0
3759778,0
1794624,0
1079049,1
4987053,0
2898630,0
3367715,0
1555573,0
2285040,0
3419652,0
2942673,0
4004313,1
2754202,0
4678617,0
5237892,1
5318911,0
3600543,0
4146644,0
2265429,0
3619350,0
5788109,0
2249300,0
2938423,0
4516044,1
1080317,0
5547799,0
2587462,0
4821170,0
1055952,0
4545701,0
4809208,0
2487356,0
5030076,0
5470527,0
3843128,0
1956764,0
3444866,1
5188423,0
3456917,0
5675285,0
5017932,0
1524605,0
2790190,0
5117459,0
4803271,0
1677620,0
2130755,0
1937721,1
5779382,0
2901245,0
4380929,0
2783107,0
5609344,0
2296823,1
5433568,0
1370492,0
2998600,0
3155838,1
3270890,0
3759876,1
2151119,0
1568626,0
2041418,0
4390364,0
3948792,0
1008448,0
3239845,0
3619377,0
1645107,0
4506950,0
2136425,0
1771729,0
1694143,0
2786595,0
3307670,1
2309886,0
3626625,0
2260639,0
2576057,0
1767127,0
1499231,0
1285132,0
3840851,0
1814891,0
3721135,0
3123810,0
1642175,1
5997875,0
5122570,0
1586850,0
3520185,1
5872414,0
3858579,1
5898427,0
3336766,0
5643524,0
3329709,0
2577728,0
2703083,0
2727509,1
2168219,0
4344775,0
2051811,1
1249544,0
2428431,0
5471080,0
3684689,0
4055633,1
1531918,0
2890457,1
2958708,0
1268112,0
4421911,0
4516377,0
4724272,0
2098339,0
2479240,0
3512642,1
5699860,0
4216586,0
1868115,1
3386372,0
4831512,1
5331608,0
2459667,0
4695953,0
1800589,0
3779145,1
2930417,0
1887194,0
5020890,0
1656974,0
2597905,0
5445484,1
1527090,0
4216724,0
5926169,0
1371267,0
3548479,0
4033862,0
4021664,1
4271822,0
3564899,0
4616086,0
2039907,0
4839459,0
1555530,1
5329381,0
3385040,1
3265860,0
3029820,0
3448376,0
5074618,0
3056367,0
3207334,0
5438124,0
2415270,0
1052925,0
5781848,0
3005367,1
2327001,0
4285020,0
3836682,0
1236616,0
1146506,0
4498451,0
4406895,1
1958684,0
3455068,0
3930708,0
3943732,0
3030469,0
4861180,0
2302035,0
1450861,0
5421443,0
1507936,0
3647669,1
5332874,0
3302283,0
5636961,1
4219215,0
2301706,0
4584679,0
2077344,0
1021101,0
2259839,1
2272037,0
1991753,0
5916392,1
3779227,1
5077263,1
1397562,0
2321210,0
5343540,0
5406951,0
1512872,1
3873504,0
5532598,0
5327862,0
5525748,1
5816176,0
5984493,0
2379106,0
6016658,0
4725207,0
2100030,0
1823713,0
5123409,0
1215584,0
2533863,1
3471380,0
3960790,0
2733273,0
1406455,0
4005892,0
3435252,1
1957396,0
5366720,0
4086299,0
1839133,0
5621700,0
2988394,0
2029997,0
1269910,0
2076151,0
5679638,0
2768587,0
3418363,1
1281596,0
4447636,0
3343721,0
1542246,0
2185393,0
4095769,0
5847717,0
5749328,1
5639872,0
6013476,0
4718563,0
1267204,0
1796261,1
2853264,0
5866446,0
2715273,0
5437867,0
4684232,0
4893072,0
4270904,0
2672195,0
2651661,0
5949587,0
3137876,1
1188841,0
5532819,0
3435725,0
1248964,0
1294833,0
1413036,0
3687925,0
4772177,0
4706113,0
5603849,0
4877280,1
2473284,0
2096395,0
5836437,0
4465750,0
4205518,0
1436170,0
5845969,0
5712459,0
5546295,0
4635914,0
2082196,0
5307415,1
5285115,0
4492642,0
4864453,0
3576627,1
1406352,0
4744378,0
2311393,0
5252202,0
5422037,0
2331457,0
3683666,1
4194231,1
3289323,1
4482819,0
5980832,0
2820874,0
3325208,1
2198033,0
1392288,0
4821893,1
3002589,0
3605574,0
4235670,0
3076414,1
5214806,0
3606827,1
2701687,0
2480643,0
3223965,1
4863981,0
4289427,0
2387137,0
5395072,0
5755159,0
1278837,0
2260483,0
3884169,0
4392714,0
3755229,1
4185847,0
4288812,0
4724530,0
4517361,0
2980338,0
4250974,1
5962232,0
1361665,0
2829164,1
3478080,0
3274233,0
5205804,0
4831916,0
3493589,0
4321667,0
1984573,0
2202188,0
2218691,0
3518451,0
1007498,0
1311526,0
3860641,0
1146797,0
3056909,0
4830102,1
1741210,0
3746240,0
4523121,0
1004720,0
2752436,0
4819005,1
4112394,0
2359378,0
1759566,0
2200980,1
2844019,0
3334917,0
5664890,0
4593642,0
3271722,0
3126100,0
5530750,0
5816555,0
2734801,0
4081895,0
3685914,0
4639190,0
5462131,0
3827565,0
5046950,0
3750022,0
5360654,0
5012168,0
3998791,0
2088656,0
4098439,0
4866950,1
1151497,1
1793358,0
1112129,0
4071812,0
3201716,0
4102778,0
5006044,1
5385213,0
5897532,0
3307197,0
4310731,0
4542807,1
5608595,1
3637138,0
4604146,1
3944478,0
1154173,0
5502474,0
5128891,0
5110171,0
1407278,0
4183551,0
4569499,0
2513191,0
1422683,0
5889627,0
2529290,0
3065510,0
5029918,0
3895917,1
5480060,0
5083780,1
1948376,0
3749726,0
2169428,0
1534892,0
1044344,0
4586762,0
5483577,0
5926935,0
4254547,0
4323210,0
4104287,0
1733472,0
4054972,0
5433224,0
4760681,0
1110322,0
2583994,0
3199817,0
2345939,1
5706045,0
3356414,1
5326588,0
1889331,0
1880825,0
4083282,0
2175444,0
5198656,0
2768865,0
4331744,1
5213364,1
6004370,0
1904100,0
2566151,0
5101968,0
5083331,1
5900948,0
6016600,0
2083338,0
2810961,0
5625935,0
1737407,0
4934083,0
3325399,0
4067143,0
5221391,1
5829708,0
1018499,0
1492541,0
1416241,0
3958160,0
4703459,0
4203461,1
2972465,0
5687897,1
6016781,0
1643238,0
5637776,0
4533874,0
4332346,0
5497512,0
2894879,0
4038341,0
3571748,0
2285284,0
3753038,0
2276399,0
1360160,0
2233790,0
4216496,1
2919032,0
1559542,0
4499554,0
5435892,1
3910339,0
3916649,0
2895578,0
2446237,0
5831103,0
2839485,0
5577517,0
2640549,0
2852998,0
4862414,0
3916417,0
5554040,0
2801250,0
3329931,1
2852131,0
4300946,0
2601927,0
4883793,0
5603298,0
4328033,0
3171099,0
1455338,1
5962863,0
1773298,0
5496309,0
5487858,0
1094081,0
3851747,0
2458167,1
5070867,0
3317677,0
5068329,1
4783528,0
2699879,0
1021917,0
4536004,0
4958983,0
1889965,0
1378292,0
2796184,1
2695115,0
5503645,0
4035904,1
2318382,0
3570760,0
4607709,0
4648119,0
1222695,0
3949429,0
2326410,0
2843563,0
4552800,0
3896417,0
4538821,1
2190228,0
2991279,0
4232257,0
5612120,0
1848171,0
3890151,0
4970119,0
1491082,0
1954751,0
1457044,0
4288723,0
2667564,0
3371291,0
1239838,0
2060927,0
2327672,0
1496636,0
5543970,0
3226231,0
5039170,0
5031571,0
3702135,0
2778147,0
3080524,0
5069785,0
1280601,0
2323887,0
1941384,0
2064265,0
1660044,0
2259866,0
3280726,0
1826262,0
6017181,0
2603443,0
4622669,1
1810942,0
2036063,0
5485665,0
3345769,0
4830280,0
5568694,0
1607379,1
5781453,1
5745742,1
1540590,1
4934232,0
3135729,0
1880793,0
3249027,0
1030922,0
3012268,0
5077185,0
1747157,0
3737378,0
3665169,0
1764913,0
5333946,0
2383508,0
3245996,0
4945900,0
5032942,0
1581232,0
3606990,0
3381226,1
2803053,0
2107037,0
1218918,0
3517708,0
4566584,0
4133297,1
1728744,0
1076645,1
6019599,0
2708144,0
5125611,0
1530488,0
1985539,0
4955325,0
4531801,1
3470702,0
2603340,0
1204384,0
4303798,0
5319735,0
2907226,0
3580611,0
5676954,0
4356439,0
2438224,0
1266719,0
5229334,0
1001263,0
4833858,0
5087398,0
3961304,0
5993543,0
2128051,1
3648555,1
2441026,1
3420575,0
2464282,0
3393289,0
4243519,0
3100004,0
5163341,0
4767707,0
3189127,0
1488272,0
4211417,1
2011437,0
4585125,0
3646718,0
5300060,0
2185435,0
5770628,0
3584882,0
5333342,0
1512173,0
4385928,1
3383141,1
2050210,0
5334276,0
2985019,0
3073023,1
5593974,0
5078572,0
5926006,0
3948815,0
3070006,0
3126853,0
5231144,1
2952043,0
2238567,0
3113548,0
2063986,0
3147216,1
4820133,0
2751308,0
5915887,0
5959910,0
5693164,0
3057883,0
2889495,0
4710236,1
5830417,0
4149454,0
2082539,0
1963658,0
4953505,0
3950986,1
5962680,0
3997375,0
1732165,0
5792041,1
2322630,1
4733136,0
1917162,0
4618237,0
5639774,0
4709622,1
2806767,0
3949756,0
2344258,0
4731694,0
3849882,0
4343936,0
5491940,0
5224235,0
5081293,0
4301125,0
4521045,0
3653660,0
5574395,0
2732984,0
5440435,0
1522253,0
3403947,1
3245891,0
5638475,1
1627214,0
4986557,0
5599975,0
2898204,0
4579551,0
1999629,0
2572155,0
2321889,0
1475941,0
2542683,0
4512689,0
1937990,0
2581855,0
2973794,0
2565577,0
3742545,0
1561542,0
1134743,1
3429597,1
4351410,0
3637300,0
4207167,0
2128633,0
5491742,0
1200694,0
5244469,0
3948574,0
3307050,0
2448924,1
2565610,0
1644085,0
1587484,0
2464455,0
2298100,0
3077250,0
3461996,0
2942070,0
2182218,0
4756554,0
5801940,0
4062376,0
2850030,0
2301064,0
2396499,0
3813175,0
3349885,0
4833357,0
5226570,0
1017689,0
5966179,0
4889635,0
1048204,0
4144321,0
3759398,0
3755827,0
3734570,0
3836230,1
5934155,0
4283890,0
5858286,0
1784579,0
2968606,0
2178125,0
4797847,0
5312096,0
3990843,0
2496415,0
3327858,0
3408604,0
1549773,0
4080218,0
3715098,0
4237539,0
4195935,0
1816274,0
2205281,0
2802343,0
3649807,0
4507525,0
3608094,1
5873237,0
1035224,0
2567247,0
5594780,0
5863275,0
1622523,0
3846076,0
1001672,0
3641551,0
4199449,0
1535850,0
5030775,0
2039191,0
2907418,0
4738137,0
3835049,1
5632802,0
3449915,0
3913609,1
3184727,0
3541963,0
5700059,0
2057151,0
2138928,0
1915698,0
5558481,0
5369414,0
4740941,0
5483330,0
5808478,0
2782453,0
5064492,0
5203619,0
4254774,0
3047951,0
5555178,1
1523744,0
1850580,0
2422813,0
1117065,0
4107716,0
1479705,0
5407383,0
3746597,0
1713373,0
5220917,0
1044727,0
2838411,1
1156430,0
2477472,0
2818451,0
3393097,0
3466033,0
3774186,0
5297590,0
2360740,0
2404686,0
2711755,0
2959883,0
4934496,0
5907230,0
3145147,0
5075768,0
5346873,0
2073117,0
4508656,0
3356669,0
3628758,0
6004010,0
3675182,0
3971444,1
3386204,0
4787205,0
5011328,0
5966860,0
1286608,0
3310686,0
4003933,0
5691835,0
1358531,0
4882434,0
1521171,1
4888788,0
5711650,0
3550208,0
5780594,0
5529567,1
2535434,0
5496499,0
2135614,0
1155791,0
4127752,0
5439687,0
3569400,0
2643645,0
3133007,0
2944696,0
2571735,0
2359833,0
4475628,1
4769131,0
1484996,0
3266127,0
2565459,0
2555790,0
2155738,0
3937704,0
2037639,0
4867511,0
2033695,0
4325176,0
2267298,0
3373299,0
2569643,0
2384490,1
1769091,0
1093563,0
2553279,0
5301707,0
1402999,0
2548915,1
1990853,0
3051502,0
5710243,0
2840107,0
4556703,0
3437696,0
5480431,0
5020042,0
5831480,0
1001433,0
1518406,0
5712219,0
4425632,0
3478118,0
1864573,0
5999412,0
1509865,0
2093230,0
4070332,0
1272409,0
2179269,0
4413905,0
1326043,0
1682054,0
3434687,0
1019395,0
5360308,0
3554962,0
3561955,0
2469744,0
1389755,0
2670300,0
5352204,0
3209882,1
1847187,0
3804506,0
3727325,0
2424210,1
1510160,0
3555854,0
2792834,0
4572853,0
1592608,0
1179825,0
2018716,0
1078876,0
3228499,0
4958221,1
1959565,0
2307708,0
4907897,0
4382301,0
2118074,0
3744294,0
2674115,0
4366887,1
1692654,0
5221178,0
3666043,0
2383368,0
5718318,1
4817974,0
1689535,0
2461275,0
3651951,0
4164099,0
5977852,0
3049752,0
3072060,0
5386505,0
4561554,0
5919956,0
3843273,0
4601874,0
1380211,0
5440576,0
2953858,0
3071612,1
5203520,1
3329168,0
3224221,1
5395091,0
4332085,0
5609903,0
5843102,0
5363340,0
1415556,0
2609278,0
4685069,1
2829153,0
3858106,0
5146015,0
5918353,0
1604008,0
4707090,0
5467336,0
4534021,0
4609238,0
5145517,1
4421665,0
4883162,1
3273539,0
4531188,0
4284945,1
2486645,0
2313833,0
2389339,0
5772981,1
4928238,0
3638115,0
2694486,1
5243674,0
2083148,1
2176623,1
1423545,0
2482734,1
1541378,0
4746059,0
2824786,1
4736312,0
5160196,0
1972116,0
3408148,0
4369944,0
5992532,0
1773124,1
2218775,1
3533102,0
2914862,0
2456785,1
5436538,0
5292293,1
5216750,1
4355921,0
1122243,0
2405740,0
3109424,0
5475604,0
5875217,1
3056132,0
4089180,0
4179902,0
4662458,0
4599235,0
5580435,0
3664901,0
2797389,1
4829529,0
1380159,1
3463260,0
1116680,0
1365010,1
4255772,0
3282328,0
3656901,0
4328558,0
4891228,0
4072127,0
4096852,0
3473005,0
3381217,1
2207629,0
3622646,0
1015712,0
2676965,0
3121914,0
4287824,0
2850938,0
4710385,0
4187596,0
2336967,0
1479145,0
5929141,0
2948442,0
1483124,0
3465714,0
3409104,0
2133515,0
5447497,0
3716827,1
2674359,0
1890010,0
1287408,0
1188590,0
1601579,0
1717291,0
2057102,0
4937871,0
1548858,0
4923862,0
5189442,0
6008486,0
2594325,0
1518700,0
3703985,0
5498214,0
4538706,0
3556921,0
3356104,0
4657275,1
1225142,0
3187466,1
4812293,0
3144182,0
5067830,0
1447468,0
2327351,0
4428099,1
4479804,0
4175265,0
5004933,0
5444388,0
4052155,0
3945161,0
5798057,0
2011742,0
5878728,0
4621227,0
5273208,0
3845105,1
2998003,0
2856055,0
3392363,0
3171488,0
2120081,0
1980489,0
1046411,0
2420913,0
3595051,0
3108661,0
3353682,0
5858782,0
3282193,0
5277317,0
2513919,0
5020200,0
3911772,0
1656731,1
2292729,0
2519637,0
3406372,0
5165866,0
4969923,0
1780374,0
3004082,1
5188930,0
4646820,0
1451929,0
1509694,0
3602938,1
4230337,0
5198137,0
2664438,0
1593512,0
4255404,0
1509113,0
1132866,0
3246927,0
4776986,0
1732274,0
2441738,1
1242803,0
2728054,0
4398335,0
5849060,0
5000135,1
5416330,1
4041912,0
3127488,0
3347310,0
4662560,0
4019586,0
1736127,0
1550033,0
1021694,1
3895892,0
5188846,0
2316118,0
1235961,0
3842485,0
2714671,1
4650001,0
4505177,1
5565214,0
5625708,0
5777287,1
4887660,0
1683580,0
2937326,0
5527005,0
1425774,0
3579162,0
5635974,0
4899408,0
1232972,0
4451025,0
3526148,0
1578548,0
3491806,0
4440159,0
3546252,1
4607904,0
1923892,1
1245386,0
2654259,0
5283059,0
5879552,0
2180238,0
4660966,0
4157718,0
1366236,0
2461258,0
1069699,0
5665707,0
3434028,0
2708853,0
3326230,0
2055169,0
5103255,0
2613486,0
1097422,1
3677511,1
3034102,0
1606251,0
1476486,0
3827470,0
4697670,0
1259378,0
4974105,0
5692513,0
4314280,0
1530447,0
1702051,0
2465307,0
4509528,0
1977085,1
2293479,0
2235493,0
1514371,0
5869386,0
1262744,1
2094707,0
3073390,0
3756612,0
5118460,0
3518003,0
1402262,1
1372328,0
1963707,0
1670782,0
3087309,0
4284107,0
4933107,0
3379479,0
1850879,0
4058733,0
4847989,1
4033332,0
2516585,1
2368965,0
3675819,0
4008434,0
